trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
353,False,"{'a': 0.7, 'e': 8.025102520684701e-06}",20,13,12.744868852792933,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
354,False,"{'a': 0.7, 'e': 7.979826997350698e-06}",20,12,15.467121125607978,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
355,False,"{'a': 0.7, 'e': 7.934933544931562e-06}",20,12,14.812160323996473,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
356,False,"{'a': 0.7, 'e': 7.89041787653074e-06}",30,8,29.893354157801948,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
357,False,"{'a': 0.7, 'e': 7.846275765208045e-06}",20,8,23.518078664106287,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
358,False,"{'a': 0.7, 'e': 7.802503042976187e-06}",20,9,20.115506141177814,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
359,False,"{'a': 0.7, 'e': 7.759095599816886e-06}",20,12,17.185782994712056,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
360,False,"{'a': 0.7, 'e': 7.71604938271605e-06}",20,9,20.42906074841131,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
361,False,"{'a': 0.7, 'e': 7.673360394717659e-06}",20,5,23.73340142521694,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
362,False,"{'a': 0.7, 'e': 7.631024693995909e-06}",25,7,34.496587657682426,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
363,False,"{'a': 0.7, 'e': 7.5890383929452295e-06}",30,12,27.181289567777526,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
364,False,"{'a': 0.7, 'e': 7.547397657287767e-06}",30,14,27.097140743968062,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
365,False,"{'a': 0.7, 'e': 7.5060987051979735e-06}",20,5,23.60384524804223,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
366,False,"{'a': 0.7, 'e': 7.465137806443907e-06}",20,11,17.260226368567693,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
367,False,"{'a': 0.7, 'e': 7.4245112815448925e-06}",25,9,28.968637228033575,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
368,False,"{'a': 0.7, 'e': 7.38421550094518e-06}",25,17,15.319596501709418,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
369,False,"{'a': 0.7, 'e': 7.344246884203259e-06}",20,8,22.179583656547045,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
370,False,"{'a': 0.7, 'e': 7.3046018991964936e-06}",25,14,19.88710565354269,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.7, 'e': 7.2652770613407345e-06}",20,12,8.61784311462422,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.7, 'e': 7.226268932824604e-06}",25,17,17.85062729886781,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.7, 'e': 7.187574121858132e-06}",35,11,40.204164315838256,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.7, 'e': 7.149189281935428e-06}",30,23,11.15042124664738,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.7, 'e': 7.111111111111111e-06}",20,14,11.880576935216475,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.7, 'e': 7.0733363512901765e-06}",30,18,20.59589326811448,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.7, 'e': 7.035861787531046e-06}",20,13,11.207175906692232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.7, 'e': 6.9986842473614964e-06}",25,11,18.969686093886466,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.7, 'e': 6.961800600107212e-06}",25,13,19.867246070281467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.7, 'e': 6.925207756232687e-06}",20,15,11.911598124334555,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.7, 'e': 6.888902666694223e-06}",20,15,7.854543344226143,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.7, 'e': 6.852882322304762e-06}",25,15,18.578689279090035,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.7, 'e': 6.817143753110322e-06}",30,20,17.121547188468092,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.7, 'e': 6.781684027777777e-06}",25,17,16.252024071790895,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.7, 'e': 6.7465002529937596e-06}",20,14,10.372803462474467,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.7, 'e': 6.71158957287444e-06}",20,0,27.102746260298616,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.7, 'e': 6.676949168385981e-06}",30,11,33.674516129416425,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.7, 'e': 6.642576256775428e-06}",25,18,14.371578546862732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.7, 'e': 6.608468091011823e-06}",25,12,24.63382863210767,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.7, 'e': 6.574621959237344e-06}",20,5,23.01768462689611,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.7, 'e': 6.541035184228256e-06}",20,6,28.690425462560423,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.7, 'e': 6.507705122865473e-06}",25,10,25.90039129544118,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
393,False,"{'a': 0.7, 'e': 6.47462916561454e-06}",30,13,31.96242663763295,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.7, 'e': 6.441804736014842e-06}",20,8,19.265296628539467,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.7, 'e': 6.409229290177856e-06}",20,0,32.66599517166388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
396,False,"{'a': 0.7, 'e': 6.376900316294256e-06}",30,19,22.472580160136282,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.7, 'e': 6.344815334149699e-06}",25,13,26.11760983605017,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.7, 'e': 6.312971894649125e-06}",25,13,20.749501586790558,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.7, 'e': 6.281367579349376e-06}",35,20,26.767845000175097,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.7, 'e': 6.25e-06}",25,14,20.51264826736514,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.7, 'e': 6.218866798092052e-06}",20,12,11.893506714116427,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.7, 'e': 6.187965644414742e-06}",25,20,10.240647189365145,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.7, 'e': 6.157294238619781e-06}",30,18,19.06807889203496,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.7, 'e': 6.126850308793255e-06}",20,2,25.47545014911333,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.7, 'e': 6.0966316110349035e-06}",25,13,23.431507645205368,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.7, 'e': 6.066635929044626e-06}",25,8,20.840461131596822,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.7, 'e': 6.036861073716111e-06}",35,18,29.011920875716445,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.7, 'e': 6.007304882737409e-06}",25,10,29.00244572624268,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.7, 'e': 5.977965220198349e-06}",20,11,13.984053931157515,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.7, 'e': 5.9488399762046405e-06}",30,7,36.88682329358693,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.7, 'e': 5.919927066498541e-06}",25,10,25.305865592464542,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.7, 'e': 5.891224432085965e-06}",20,7,23.286796289453655,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.7, 'e': 5.8627300388699e-06}",25,17,17.21659932289337,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.7, 'e': 5.834441877290019e-06}",20,0,30.11218396386081,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
415,False,"{'a': 0.7, 'e': 5.8063579619683555e-06}",35,11,41.7075361465925,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.7, 'e': 5.778476331360947e-06}",20,13,13.634522845192038,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.7, 'e': 5.750795047415305e-06}",25,11,26.1587416384472,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.7, 'e': 5.7233121952336254e-06}",30,15,27.13520207790727,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.7, 'e': 5.696025882741611e-06}",25,11,24.787453960632046,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.7, 'e': 5.668934240362812e-06}",25,15,18.62490038841133,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.7, 'e': 5.6420354206983716e-06}",20,12,16.122419590778744,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.7, 'e': 5.61532759821208e-06}",20,12,13.823929667301432,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.7, 'e': 5.5888089689206334e-06}",20,14,13.028698758817537,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.7, 'e': 5.562477750089e-06}",20,14,6.981845424797797,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.7, 'e': 5.536332179930796e-06}",20,9,24.56045750389612,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.7, 'e': 5.510370517313584e-06}",20,13,14.860676126545762,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.7, 'e': 5.484591041468993e-06}",20,10,20.02164439086468,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.7, 'e': 5.458992051707573e-06}",20,12,13.347806464734113,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.7, 'e': 5.433571867138301e-06}",25,15,17.943393221789258,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
430,False,"{'a': 0.7, 'e': 5.408328826392644e-06}",20,12,15.10202535627318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.7, 'e': 5.383261287353104e-06}",20,10,18.606044970433956,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.7, 'e': 5.358367626886145e-06}",25,10,27.06438656992325,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.7, 'e': 5.333646240579448e-06}",25,18,14.14179328671999,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.7, 'e': 5.309095542483383e-06}",20,1,34.872627322329464,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.7, 'e': 5.2847139648566525e-06}",30,24,8.588058417411325,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.7, 'e': 5.2604999579160005e-06}",25,14,20.71387696417831,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.7, 'e': 5.236451989589934e-06}",20,14,8.925438194833522,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.7, 'e': 5.21256854527637e-06}",20,13,13.038392636529073,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.7, 'e': 5.188848127604153e-06}",20,16,9.000771545069629,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.7, 'e': 5.1652892561983475e-06}",20,10,17.62870965043356,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.7, 'e': 5.141890467449262e-06}",20,9,20.091057081150034,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.7, 'e': 5.11865031428513e-06}",20,10,16.42556752972001,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.7, 'e': 5.095567365948362e-06}",20,14,10.117016625284943,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
444,False,"{'a': 0.7, 'e': 5.072640207775343e-06}",25,18,12.746333661731786,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.7, 'e': 5.049867440979674e-06}",25,7,25.16947819962298,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.7, 'e': 5.027247682438818e-06}",20,14,9.645516565744334,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.7, 'e': 5.004779564484083e-06}",25,14,19.155359029854658,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.7, 'e': 4.982461734693877e-06}",20,10,18.39321651622805,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1,True,"{'a': 0.0, 'e': 0.0}",20,14,10.992356091712283,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2,True,"{'a': 0.0, 'e': 0.0}",25,11,22.86359418505385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
3,True,"{'a': 0.0, 'e': 0.0}",25,8,27.165782930822008,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4,True,"{'a': 0.0, 'e': 0.0}",30,19,22.689460516077915,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5,True,"{'a': 0.0, 'e': 0.0}",25,15,19.283497943468436,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
6,True,"{'a': 0.0, 'e': 0.0}",30,21,12.950497859588213,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
7,True,"{'a': 0.0, 'e': 0.0}",20,6,19.33733626798334,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
8,True,"{'a': 0.0, 'e': 0.0}",25,12,20.672749816162654,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
9,True,"{'a': 0.0, 'e': 0.0}",30,18,21.792509284974148,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
10,True,"{'a': 0.0, 'e': 0.0}",20,15,11.119348296303361,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
